"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"JJ Sports and Collectibles","68 Talbot Street West","Blenheim","ON","CA","N0P 1A0","+1 519 676 5195","42.3337634","-81.9986267","","{Sports}","","https://jjsportsandcollectibles.ca/","OSM way/1126605048 | email: jjsports.blenheim@gmail.com | facebook: https://facebook.com/jjsports | instagram: https://instagram.com/jjsports_blenheim | enriched:yes","","osm","false","true"
"JPL Sports Cards and Collectibles in Burlington, ON L7L 0A3","5115 Harvester Rd Unit 12 inBurlington","Burlington","ON","CA","","905-333-3124","","","","{Sports,TCG,Collectibles}","","https://canada.chamberofcommerce.com/business-directory/ontario/burlington/collectibles-store/1191655-jpl-sports-cards-and-collectibles","enriched:yes","","ddg_canada","false","true"
"Laughing Crow Collectibles (@laughingcrowcollectibles ...","","Modesto","ON","CA","","209-567-2119","","","","{Collectibles}","","https://www.instagram.com/laughingcrowcollectibles/","facebook: https://www.facebook.com/help | instagram: https://www.instagram.com/laughingcrowcollectibles | enriched:yes","","ddg_pass2","false","true"
"Les Comics à Roch","637 Rue Labelle","Mont-Tremblant","ON","CA","J8E 3H2","+1-819-701-2361","46.123163","-74.5920143","","{Comics,Hobby}","Mo-Tu Pff; We 10:00-17:00; Th-Fr 10:00-21:00; Sa-Su","https://www.lescomicsaroch.com/","OSM node/13135179973 | email: roch_bertrand@hotmail.com | facebook: https://www.facebook.com/Les-Comics-%C3%A0-Roch-109670684199255 | enriched:yes","","osm","false","true"
"MK Cards in Cambridge, ON N3C 2A8","48 Queen St E Unit #5 inCambridge","Cambridge","ON","CA","","519-260-2646","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/cambridge/collectibles-store/1223192-mk-cards","enriched:yes","","ddg_canada","false","true"
"Main Phase","441 James Street","Wallaceburg","ON","CA","N8A 2N8","+1-519-437-1737","42.5940287","-82.3839942","","{Games}","","https://www.mainphase.org/","OSM node/7018106956 | email: bobatron6000@gmail.com, john@mainphase.org | facebook: https://facebook.com/mainphase | instagram: https://www.instagram.com/main_phase | enriched:yes","","osm","false","true"
"Martin Sports Cards Guelph, 5198363061, Miscellaneous Retail ...","304 Stone Road West","Guelph","ON","CA","","(519) 836-3061","","","","{Sports,TCG}","","https://www.canadapages.com/martin-sports-cards-guelph-on-5198363061/","facebook: https://www.facebook.com/CanadaPages | enriched:yes","","ddg_canada","false","true"
"Mecha Games","370 Ontario Street","St Catharines","ON","CA","","2896806357","","","","{Games}","","https://mechagames.ca/","email: mechagames@6squaredstudios.ca | facebook: https://www.facebook.com/MECHAGAMINGCOMMUNITY | enriched:yes","","ddg_canada","false","true"
"Mostly Comics in St. Catharines, ON L2R 3N1","","St Catharines","ON","CA","","905-682-6147","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/st-catharines/comic-book-store/931593-mostly-comics","enriched:yes","","ddg_canada","false","true"
"Mulligans Trading Cards & Collectibles (@mulliganstcg) • Instagram ...","8227 Hull Street Road","Richmond","ON","CA","","(804) 973-9050","","","","{TCG,Collectibles}","","https://www.instagram.com/mulliganstcg/","facebook: https://www.facebook.com/help | instagram: https://www.instagram.com/mulliganstcg | enriched:yes","","ddg_targeted","false","true"
"PLAYERS CARDS AND COLLECTIBLES","639 SOUTHDALE RD E","London","ON","CA","","519-601-7529","","","","{TCG,Collectibles}","","https://playerscandc.com/","email: tilt.js@1.2.1 | facebook: https://www.facebook.com/playerscards | instagram: https://www.instagram.com/playerscandc | enriched:yes","","ddg_canada","false","true"
"Paper Heroes","4449 Tecumseh Rd E inWindsor","Windsor","ON","CA","","519-977-7311","","","","{Cards}","","https://www.facebook.com/paperheroescomics/","email: paperheroescomics@gmail.com | facebook: https://www.facebook.com/paperheroescomics | enriched:yes","","ddg_canada","false","true"
"Paris Junction Hobbies","300 Grand River Street North","Paris","ON","CA","N3L3R7","+1 519-443-5800","43.2105552","-80.3898471","","{Hobby}","Mo-Th,Sa 10:00-17:00; Fr 10:00-19:00","https://www.parisjunctionhobbies.com","OSM node/8835959078 | enriched:yes","","osm","false","true"
"Phoenix Games & Hobbies","501 Krug Street, Suite 126","Kitchener","ON","CA","N2B 1L3","+1-519-576-3896","43.4566268","-80.4606291","","{Games}","","http://www.phoenixgames.ca","OSM node/12459756063 | enriched:yes","","osm","false","true"
"Premium Sports Cards","","London","ON","CA","","519-203-2273","","","","{Sports,TCG}","","https://www.premiumsportscards.ca/","email: zack@premiumsportscards.ca | enriched:yes","","ddg_canada","false","true"
"Retro Rocket Comics in Cambridge, ON N1R 1V6","35 Main St #102 inCambridge","Cambridge","ON","CA","","519-267-8737","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/cambridge/toy-store/150663-retro-rocket-comics","enriched:yes","","ddg_canada","false","true"
"Ryan Kennedy (@arcsportcards) • Instagram photos and videos","","Concord","ON","CA","","603-856-7325","","","","{Sports,TCG}","","https://www.instagram.com/arcsportcards/","facebook: https://www.facebook.com/help | instagram: https://www.instagram.com/arcsportcards | enriched:yes","","ddg_targeted","false","true"
"Store Locations","6262 1090 Don Mills Rd","Vaughan","ON","CA","","(416) 787-6262","","","","{Cards}","","https://conspiracycomics.com/pages/store-locations","instagram: https://www.instagram.com/conspiracycomics | enriched:yes","","ddg_canada","false","true"
"Store Locations:","39 Orfus Road","Brampton","ON","CA","","416-351-7065","","","","{Cards}","","https://www.gameshack.ca/pages/store-locations","email: support@gameshack.ca | enriched:yes","","ddg_canada","false","true"
"Tampa Card Shop (@tampacardshop) • Instagram photos and videos","15939 N. Florida Ave","Tampa","ON","CA","","813-374-4534","","","","{TCG}","","https://www.instagram.com/tampacardshop/","facebook: https://www.facebook.com/help | instagram: https://www.instagram.com/tampacardshop | enriched:yes","","ddg_targeted","false","true"
"The Canadian Comic Bin","7278 Main Street East","Stayner","ON","CA","","+1-705-351-0422","44.4200056","-80.0890526","","{Comics}","","https://www.thecanadiancomicbin.com","OSM node/11866296207 | enriched:yes","","osm","false","true"
"The Comic Doctor","1050 Simcoe St N","Oshawa","ON","CA","","(905) 576-5711","","","","{Comics}","","https://www.shopping-canada.com/shopping-malls-centers/ontario/oshawa/plaza-ten-fifty/the-comic-doctor","enriched:yes","","ddg_canada","false","true"
"The Game Chamber","525 First Street, Suite 7","London","ON","CA","N5V 1Z5","+1-519-601-4263","43.00345","-81.1966741","","{Games}","","https://thegamechamber.com","OSM node/13608405119 | email: info@thegamechamber.com | facebook: https://www.facebook.com/channelfireball | instagram: https://www.instagram.com/thegamechamber | enriched:yes","","osm","false","true"
"The Trading Post in Guelph, ON N1H 3K8","30 Essex St inGuelph","Guelph","ON","CA","","519-265-1345","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/guelph/trading-card-store/575988-the-trading-post","enriched:yes","","ddg_canada","false","true"
"The Wool & Silk Co.","138 Main Street","Shelburne","ON","CA","L9V 3K9","+1-519-925-6194","44.0781864","-80.2059082","","{Hobby}","","http://www.woolandsilkco.com/","OSM node/3430250368 | enriched:yes","","osm","false","true"
"Thunder Games & Gifts – Store in Thunder Bay, ON","843 Red River Road; call (807) 285-8800","Thunder Bay","ON","CA","","(807) 285-8800","","","","{Games}","","https://thunder-bay.cdncompanies.com/store/thunder-games-gifts-thunder-bay/","enriched:yes","","ddg_canada","false","true"
"University ofTorontoBookstoreThe Review |TorontoReads @ U of...","","Toronto","ON","CA","","9781401227","","","","{Cards}","","https://torontoreads.wordpress.com/tag/university-of-toronto-bookstore-the-review/","enriched:yes","","ddg_canada","false","true"
"Untouchables Sports Cards & Gaming in Mississauga, ON L5A 3Y1","377 Burnhamthorpe Rd E inMississauga","Mississauga","ON","CA","","905-275-0708","","","","{Sports,TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/mississauga/trading-card-store/806048-untouchables-sports-cards-gaming","enriched:yes","","ddg_canada","false","true"
"Upper OakvilleCardShop— GreetingCardsinMississauga, Ontario...","1011 Upper Middle Rd E","Mississauga","ON","CA","","(905) 849-1028","","","","{TCG}","","https://mississauga.canadianorglist.com/company/upper-oakville-card-shop/","enriched:yes","","ddg_canada","false","true"
"We Got Games","499 Main Street S","Brampton","ON","CA","","(905) 459-1337","","","","{Games}","","https://www.shopping-canada.com/shopping-malls-centers/ontario/brampton/shoppers-world-brampton/we-got-games","enriched:yes","","ddg_canada","false","true"
"Where Is Rainbow on Markham Located","490 2 Ave S #112Saskatoon","Saskatoon","ON","CA","","306-535-5483","","","","{Cards}","","https://www.tiktok.com/discover/where-is-rainbow-on-markham-located","email: nyoangelolomgmt@gmail.com | facebook: https://www.facebook.com/tiktok | instagram: https://www.instagram.com/tiktok | enriched:yes","","ddg_canada","false","true"
"Woodbridge Heroes Comics","1058 or visit the website to schedule a service today. Conveniently located at 3901 Hwy 7 W","Vaughan","ON","CA","","(905) 264-1058","","","","{Comics}","","https://vaughan.cdncompanies.com/book-store/woodbridge-heroes-comics-vaughan/","enriched:yes","","ddg_canada","false","true"
"poe.com/poeknowledge/1512928000344312","","Winnipeg","ON","CA","","1512928000","","","","{Cards}","","https://poe.com/poeknowledge/1512928000344312","facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/poe_platform | enriched:yes","","ddg_canada","false","true"
"Backmandy Collectibles","","Charlottetown","PE","CA","","902-892-3113","","","","{Collectibles}","","https://backmandy.ca/","email: backmandycollectibles@backmandy.ca | enriched:yes","","ddg_canada","false","true"
"Exor Games in Charlottetown, PE C1A 2V6","51 Allen St inCharlottetown","Charlottetown","PE","CA","","902-894-6371","","","","{Games}","","https://canada.chamberofcommerce.com/business-directory/prince-edward-island/charlottetown/collectibles-store/1196568-exor-games","enriched:yes","","ddg_canada","false","true"
"Lighting Bolt Comics Charlottetown, 9028944000, Book Stores, 99 ...","99 graftonstreet","Charlottetown","PE","CA","","(902) 894-4000","","","","{Comics}","","https://www.canadapages.com/lighting-bolt-comics-charlottetown-pe-9028944000/","facebook: https://www.facebook.com/CanadaPages | enriched:yes","","ddg_canada","false","true"
"PSA Dealer: Morningside LLC dba Sports Shop","","Naperville","PE","CA","","(815) 441-9570","","","","{Sports}","","https://www.psacard.com/dealers/detail/morningside-llc-dba-sports-shop/3477","email: pe.kronenberg@gmail.com | facebook: https://www.facebook.com/PSAcard | instagram: https://instagram.com/psacard | enriched:yes","","ddg_targeted","false","true"
"Sherwood Sports Cards Charlottetown, 9026291842, Miscellaneous Retail ...","161 Street peters Road","Charlottetown","PE","CA","","(902) 629-1842","","","","{Sports,TCG}","","https://www.canadapages.com/sherwood-sports-cards-charlottetown-pe-9026291842/","facebook: https://www.facebook.com/CanadaPages | enriched:yes","","ddg_canada","false","true"
"3 Mana inc.","3075 Montée Saint-Hubert","St-Hubert","QC","CA","J3Y 4J2","+1 450 486 1151","45.5004309","-73.4239303","","{Games}","Mo-We 12:00-21:00, Th 12:00-18:00, Fr 12:00-21:00, Sa-Su 12:00-17:00","https://3mana.ca/","OSM node/10058698406 | email: tilt.js@1.2.1 | facebook: https://www.facebook.com/3manainc | enriched:yes","","osm","false","true"
"Bluenose Collectibles","313 Boulevard Saint-Jean","Pointe-Claire","QC","CA","H9R 3J1","+1-514-695-4313","45.4450786","-73.8138874","","{Comics}","Mo 12:00-18:00; Tu-Th 10:00-18:00; Fr 10:00-21:00; Sa 09:00-17:00; Su 11:00-17:00","http://bluenosecollectibles.com/","OSM node/11781680431 | email: info@bluenosecollectibles.com | enriched:yes","","osm","false","true"
"Boutique Stratégie","3423 Rue Saint-Denis","Montreal","QC","CA","H2X 3L2","+1 514 845 8352","45.5173257","-73.5679878","","{Games}","Mo-Th 11:00-18:00; Fr 11:00-18:00; Sa 10:00-18:00; Su 12:00-17:00","http://strategygames.ca/boutique_jeux_strategie.html","OSM node/10587008056 | email: montreal@strategygames.ca, toronto@strategygames.ca | facebook: https://www.facebook.com/boutiquestrategie | enriched:yes","","osm","false","true"
"CAPITAL SPORTS CARDS -","","Quebec City","QC","CA","","418.531.0655","","","","{Sports,TCG}","","https://www.capsports2000.com/contact.php?lang=fr","email: capsports2000@hotmail.com | enriched:yes","","ddg_canada","false","true"
"Carl & Associates Trading Cards in Trois-Rivieres, QC G8Z 4E4","","Trois-Rivieres","QC","CA","","819-699-9689","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/quebec/trois-rivieres/trading-card-store/1160084-carl-associates-trading-cards","enriched:yes","","ddg_canada","false","true"
"Cartes Sportives De La Mauricie Enr. Trois-Rivieres, 8193723867, Sports ...","","Trois-Rivieres","QC","CA","","(819) 372-3867","","","","{Sports}","","https://www.canadapages.com/cartes-sportives-de-la-mauricie-enr-troisrivieres-qc-8193723867/","facebook: https://www.facebook.com/CanadaPages | enriched:yes","","ddg_canada","false","true"
"Cartes Sportives Jumbobear Laval, 4506643446, Gift, 2987 boul de la ...","","Laval","QC","CA","","(450) 664-3446","","","","{Sports}","","https://www.canadapages.com/cartes-sportives-jumbobear-laval-qc-4506643446/","facebook: https://www.facebook.com/CanadaPages | enriched:yes","","ddg_canada","false","true"
"Collect-Edition","21 Boulevard Montcalm Nord","Candiac","QC","CA","J5R3L4","+1 450-659-2424","45.392862","-73.5166353","","{Pokemon}","Tu-Fr 11:00-17:00","https://www.collect-edition.com/fr/","OSM node/10065267676 | email: info@collect-edition.com | facebook: https://www.facebook.com/groups | enriched:yes","","osm","false","true"
"EB Games","5401 Boulevard des Galeries; call (418) 634-1331","Quebec City","QC","CA","","(418) 634-1331","","","","{Games}","","https://quebec-city.cdncompanies.com/store/eb-games-quebec-city-1/","enriched:yes","","ddg_canada","false","true"
"Elsewhere Gaming & Hobbies","8785 Commercial Street","New Minas","QC","CA","B4N 3C4","+1-902-365-6789","45.0708425","-64.4720368","","{Hobby}","Mo-Fr 10:00-17:00; Sa 10:00-15:00","https://www.yellowpages.ca/bus/Nova-Scotia/New-Minas/Elsewhere-Gaming-Hobbies/101225670.html","OSM way/601778068 | facebook: https://www.facebook.com/YellowPagesCa | instagram: https://www.instagram.com/yellowpages_ca | enriched:yes","","osm","false","true"
"GameZilla","511 Mountain Road","Moncton","QC","CA","","+15068557101","46.098097","-64.7966565","","{Games}","","https://gamezilla.ca/","OSM way/674018329 | email: tilt.js@1.2.1 | facebook: https://www.facebook.com/GameZillaFredericton | instagram: https://www.instagram.com/gamezillaprime | enriched:yes","","osm","false","true"
"Hobby Champion","831 Montée Sainte-Julie, Suite D","Sainte-Julie","QC","CA","J3E1W9","+1 514 966 1600","45.597829","-73.3447255","","{Hobby}","Tu 11:00-17:00, We-Fr 11:00-20:00, Sa-Su 10:00-17:00","https://www.hobbychampion.com","OSM node/10058633482 | enriched:yes","","osm","false","true"
"L'entre-Jeux inc.","1 Rue La Plaza-de-la-Mauricie","Shawinigan","QC","CA","G9N 7C1","+1 819-805-0295","46.5628112","-72.7397166","","{Games}","","https://lentrejeux.com","OSM node/11783423865 | email: entrepot@lentrejeux.com | instagram: https://www.instagram.com/entrejeux | enriched:yes","","osm","false","true"
