"name","address","city","state","country","zip","phone","email","facebook_url","instagram_url","website","x_url","discord","ebay_url","tcgplayer_url","types","hours","lat","lng","source","notes"
"Explorers' Emporium","306 South Ironwood Drive","Apache Junction","AZ","US","85120","+1 480 671 9534","explorersemporium@gmail.com","https://www.facebook.com/explorersemporium","","https://www.explorersemporium.com/","","","","","Games","Tu-Su 11:00-19:00","33.4121951","-111.5637423","osm","OSM way/165396145"
"698 E Route 66 Flagstaff Az 928-774-0035","0035 ABOUT US OLD HIGHWAY TRADING POST Doing business on historic Route 66 since 1988","Flagstaff","AZ","US","","928-774-0035","wweeiihhuuaanngg@gmail.com","https://www.facebook.com/oldhighway","https://www.instagram.com/oldhighwaytradingpost","https://oldhighwaytradingpost.com/","","","","","Cards","","","","ddg_pass2",""
"THE TRADING CARD CLUB","745 N GILBERT RD SUITE 106","GILBERT","AZ","US","85234","(480) 572-1900","","https://www.facebook.com/thetradingcardclub","","www.thetradingcardclub.com","","","https://www.ebay.com/str/tradingcardclub","","TCG","","","","directory_list",""
"PHOENIX SPORTS CARDS","5870 WEST THUNDERBIRD ROAD SUITE A2","GLENDALE","AZ","US","85306","(602) 548-1254","","","","www.phxsportscards.com | https://www.pianetahobby.it/","","","","","Sports,TCG","","","","directory_list",""
"HOT CORNER SPORTS CARDS","6750 E MAIN ST #112","MESA","AZ","US","85205","(480) 396-0442","impallari@gmail.com; team@latofonts.com","https://www.facebook.com/Hot-Corner-Sportscards-1661363724135494","","https://hotcornersportscards.com/","","","","","Sports,TCG","","","","directory_list",""
"Meeples & Beyond","2450 W Happy Valley Rd, Suite 1148","Phoenix","AZ","US","85085","+1-623-248-0075","john@smithco.com","https://www.facebook.com/meeplesandbeyond","https://www.instagram.com/meeplesandbeyond","https://meeplesbeyond.com/","","","","","Games","Su-Th 11:00-20:00; Fr-Sa 10:00-21:00","33.7145244","-112.1118181","osm","OSM node/12078790489"
"AZ SPORTS CARDS","10045 WEST CAMELBACK ROAD #104","PHOENIX","AZ","US","85037","(623) 742-9100","","","","https://azsportscards2.mysimplestore.com/","","","","","Sports,TCG","","","","directory_list",""
"BOXSEAT COLLECTIBLES","4855 E WARNER RD, SUITE A-18","PHOENIX","AZ","US","85048","(480) 598-0967","","https://www.facebook.com/BoxseatCollectibles","https://www.instagram.com/boxseataz","https://boxseatcollectibles.com/","","","","","Collectibles","","","","directory_list",""
"DNA CARDS & COLLECTIBLES","10654 N 32ND ST","PHOENIX","AZ","US","85028","(602) 767-1633","wght@100..900","https://www.facebook.com/dnacardshop","https://www.instagram.com/dnacardshop","https://dnacardsandcollectibles.com/","","","","","TCG,Collectibles","","","","directory_list",""
"THE MONSTER CARD SHOP","18540 E SAN TAN BLVD, STE 112","QUEEN CREEK","AZ","US","85142","(480) 404-0139","gcherukuri@gmail.com","https://www.facebook.com/AZSPORTSCARDHEAVEN","http://instagram.com/monstercardshop","https://waxopolis.com/the-monster-card-shop-f729d6cb84804f81a3772a127de37c78","","","","","TCG","","","","directory_list",""
"EARTHBOUND TRADING CO.","3957 N Brown Ave","Scottsdale","AZ","US","","(480) 648-1664","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/arizona/scottsdale/earthbound-trading/2905216/","","","","","TCG","","","","ddg_targeted",""
"PSA Dealer: Scottsdale Baseball Cards","16055 N. Dial Blvd","Scottsdale","AZ","US","","(480) 419-2990","","","","https://www.psacard.com/dealers/detail/scottsdale-baseball-cards/1894/","","","","","Sports,TCG","","","","ddg_targeted",""
"SCOTTSDALE TRADING POST","7078 E 5th Ave","Scottsdale","AZ","US","","(480) 945-1910","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/arizona/scottsdale/scottsdale-trading-post/5102489/","","","","","TCG","","","","ddg_targeted",""
"VALLEYWIDE SPORTS CARDS","9015 E VIA LINDA #108","SCOTTSDALE","AZ","US","85258","(480) 935-3734","sales@vwsportscards.com","https://www.facebook.com/ValleywideSportsCards","https://www.instagram.com/valleywidesportscards","www.vwsportscards.com","","","","","Sports,TCG","","","","directory_list",""
"SHOWTIME","3415 S. MCCLINTOCK DR. #111","TEMPE","AZ","US","85283","(480) 820-2226","","https://www.facebook.com/harkinstheatres","https://www.instagram.com/harkinstheatres","https://www.harkins.com/theatres/tempe-marketplace","","","","","Cards","","","","directory_list",""
"Contact","2903 E Speedway BlvdTUCSON","Tucson","AZ","US","","(520) 333-6369","kirakiracollectibles@gmail.com","https://www.facebook.com/kirakiracollectibles","https://www.instagram.com/kirakiracollectibles","https://www.kirakiracollectibles.com/contact","","","","","Cards","","","","ddg_pass2",""
"IRL Cards","4444 East Grant Road","Tucson","AZ","US","","520-495-4023","irltradingcards@gmail.com","https://www.facebook.com/101686732745496","https://www.instagram.com/irltradingcards","https://irlcards.com/","","","","https://irlcards.tcgplayerpro.com","TCG","","","","ddg_targeted",""
"Comic Cellar","135 West Main Street","Alhambra","CA","US","91801","+1 626-570-8743","comiccellar@comiccellar.com","","","https://comiccellar.com/","","","","","Comics","Mo-Th,Su 11:00-19:00; Fr-Sa 11:00-21:00","34.094473","-118.1287086","osm","OSM node/13420480272"
"Project CCG","39 South Garfield Avenue","Alhambra","CA","US","91801","+1 626-703-4076","","","https://www.instagram.com/projectccg","https://projectccg.com/","","","","https://projectccg.tcgplayerpro.com","Games","Mo 12:00-17:00; Tu-Fr 11:00-21:00; Sa-Su 12:00-21:00","34.0943524","-118.1264869","osm","OSM node/13687014854"
"THREE J'S SPORTS CARDS","2424 WEST BALL ROAD, SUITE F","ANAHEIM","CA","US","92804","(714) 758-3803","three-j@sbcglobal.net","https://www.facebook.com/Three-Js-Sports-Cards-113523372015699","https://www.instagram.com/team3j","https://www.team3j.com/","","","","","Sports,TCG","","","","directory_list",""
"Chalice Collectibles","400 South Baldwin Avenue, Suite S2","Arcadia","CA","US","91007","+1 626-461-5040","","","","https://chalicecollectibles.com/","","","","","Collectibles","Mo-Sa 10:00-21:00; Su 11:00-20:00","34.1353586","-118.0492512","osm","OSM node/13291340992"
"Insomniac Collectibles","9842 Flower Street, Suite B","Bellflower","CA","US","90706","+1-562-382-0549","","","https://www.instagram.com/insomniac_collectibles","https://collectiblecardsbellflower.com/","","","","","Collectibles","Mo-Th 12:00-21:00; Fr 12:00-22:00; Sa 10:00-22:00; Su 10:00-21:00","33.8819714","-118.1237488","osm","OSM node/13446525780"
"PENINSULA SPORTS CARDS","390 EL CAMINO REAL, SUITE H","BELMONT","CA","US","94002","(650) 595-5115","pscsb1981@gmail.com","http://www.facebook.com/2008","https://www.instagram.com/peninsulasportscards","https://www.peninsulasportscards.com/","","","","","Sports,TCG","","","","directory_list",""
"Games of Berkeley","2510 Durant Avenue","Berkeley","CA","US","","+1 510-540-7822","info@gamesofberkeley.com; abuse@company.site","https://www.facebook.com/berkeleygames","https://www.instagram.com/gamesofberkeley","https://www.gamesofberkeley.com/","","","","","Games","Mo-Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-19:00","37.8677204","-122.25842","osm","OSM node/6960609056"
"The Realm Games & Comics","1033 East Imperial Highway, Suite Suite E3","Brea","CA","US","","+1 714 9908450","","","","http://therealmgames.com/","","","","","Comics","Mo-Fr 12:00-20:00; Sa 10:00-20:00; Su 12:00-18:00","33.9141178","-117.8903416","osm","OSM node/9765990554"
"Blast From the Past","3117 West Magnolia Boulevard","Burbank","CA","US","91505","+1 818-557-7724","blastfromthepastinc@yahoo.com; admin.contact@gmail.com","https://www.facebook.com/blastfromthepastinc","http://www.instagram.com/blastftp","https://www.blastfromthepast.tv/","","","","","Comics","Mo-Fr 11:00-19:00; Sa 10:00-19:00; Su off","34.16991","-118.3418688","osm","OSM way/471876705"
"Geeky Teas & Games","900 West Alameda Avenue","Burbank","CA","US","91506","+1 818-639-2283","orders@geekyteas.com; events@geekyteas.com; ngeekyteas@gmail.com","https://www.facebook.com/tr","https://www.instagram.com/geekyteas","https://www.geekyteas.com/","","","","","Games","Mo-Th 12:00-22:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-22:00","34.1632011","-118.311852","osm","OSM node/8972892819"
"Halo 13","201 Magnolia Boulevard, Suite 397","Burbank","CA","US","91502","+1-818-847-7548","customerservice@halo13anime.com; halo13collectibles@yahoo.com","https://www.facebook.com/tr","","https://www.halo13anime.com/","","","","","Comics","Mo-Sa 11:00‑20:00; Su 11:00‑19:00","34.1826928","-118.3126836","osm","OSM node/13713693136"
"SPORTS EMPIRE","201 E. MAGNOLIA BLVD SUITE 393","BURBANK","CA","US","91502","(818) 433-7283","cpo@24hourfit.com; cpm@24hourfit.com; ccpadr@24hourfit.com","https://www.facebook.com/303211156356811","https://www.instagram.com/24HourFitness","https://www.24hourfitness.com/gyms/burbank-ca/burbank-empire-super-sport","","","","","Sports","","","","directory_list",""
"Heroes","24 East Campbell Avenue","Campbell","CA","US","95008","+1 408-378-3667","heroescomicbooks@gmail.com","https://www.facebook.com/heroescomicbooks","https://www.instagram.com/heroescomicbooks","https://www.heroescomicbooks.com/index.cfm","","","","","Comics","Mo-Sa 10:00-18:00; Su 11:00-18:00","37.2869292","-121.9491815","osm","OSM node/13115295105"
"TEAMMATES SPORTS CARDS","4705 MANZANITA AVE","CARMICHAEL","CA","US","95608","(916) 488-2303","","","","https://teammates-sports-cards-and-collectibles.com-place.com/","","","","","Sports,TCG","","","","directory_list",""
"The Comic Hunter","183 Queen St","Charlottetown","CA","US","","902-566-2926","","","","https://www.hobbynext.ca/stores/the-comic-hunter-charlottetown/","","","","","Comics","","","","ddg_canada",""
"CBC Apparel and Collectibles, LLC","17835 Gale Avenue Space 119","City of Industry","CA","US","91748","+1-951-344-9597","help@comicbookclothing.com","https://www.facebook.com/comicbookclothing","https://instagram.com/comicbookclothing","https://comicbookclothing.com","","","","","Comics","We,Su 10:00-17:00; Sa 09:00-18:00","33.9961447","-117.915422","osm","OSM node/9551019236"
"CALICARDS & MORE","1835 ASHLAN AVE, STE. 104","CLOVIS","CA","US","93611","(559) 478-5819","info@calicardbreaks.com","https://www.facebook.com/groups","","www.calicardsandmore.com","","","https://www.ebay.com/str/calicards47","","TCG","","","","directory_list",""
"Chefs' Toys","6446 Telegraph Road","Commerce","CA","US","90040","+1-323-454-7604","sales@chefstoys.com","https://www.facebook.com/Chefstoys","https://www.instagram.com/chefstoys","https://chefstoys.com/pages/restaurant-supply-equipment-commerce","","","","","Collectibles","Mo-Fr 08:00-17:00; Sa 09:00-17:00","33.9920264","-118.1410912","osm","OSM way/450446550"
"Black Diamond Games","1950 Market Street, Suite E","Concord","CA","US","94520","+1 925-681-0600","","https://www.facebook.com/blackdiamondgames","","http://www.blackdiamondgames.com/","","","","","Games","Mo-Sa 11:00-22:00 Su 11:00-18:00","37.9736765","-122.0439893","osm","OSM node/11983643487"
"SOG Military and Law Enforcement Collectibles","8581 Gravenstein Highway","Cotati","CA","US","94931","+1 866 622-8764","specialoperationsgroup@comcast.net","","","https://www.norbay.com/","","","","","Collectibles","","38.3317118","-122.7114833","osm","OSM node/10940368619"
"King Kong Comics and Games","6700 Amador Plaza Road","Dublin","CA","US","94568","+1 925 560-0402","abuse@company.site","https://www.facebook.com/KingKongComicsandGames","https://www.instagram.com/kingkongcomicsandgames","https://kingkongcomicsandgames.com/","","","","","Comics","","37.7037787","-121.9274895","osm","OSM way/358985302"
"TRADER J'S CARDS & COMICS","7293VILLAGE PARKWAY","DUBLIN","CA","US","94568","(925) 828-6804","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/california/dublin/trader-js-cards-and-comics/5067565/","","","","","Comics,TCG","","","","directory_list",""
"GAMES AND CARDS SUPERSTORE","1716 COLORADO BLVD","EAGLE ROCK","CA","US","90041","(323) 341-5600","info@gamesandcards.com","https://www.facebook.com/gacsuperstore","https://www.instagram.com/gacsuperstore","www.gacsuperstore.com","","","https://www.ebay.com/str/gameandcards","","TCG,Games","","","","directory_list",""
"The Card Shoppe","3773 Willow Glen Drive, Suite 200B","El Cajon","CA","US","92019","+1-619-622-5536","","https://www.facebook.com/HALLMARK","https://www.instagram.com/hallmark","https://stores.hallmark.com/ca/elcajon/elams-hallmark-shop-elcajon-ca-034765.html","","","","","Games","","32.7434716","-116.9280753","osm","OSM node/8855566611"
"ROSS CARDS & COLLECTIBLES","267 N EL CAMINO REAL G","ENCINITAS","CA","US","92024","(760) 704-8164","","https://www.facebook.com/Rosscardsandcollectibles","https://www.instagram.com/ross_cards_collectibles_idaho","https://rosscardscollectibles.com/pages/contact","","","","","TCG,Collectibles","","","","directory_list",""
"Crazy Squirrel Games","7711 North First Street","Fresno","CA","US","93720","+1-559-431-0188","admin@crazysquirrelgamestore.com","https://www.facebook.com/crazysquirrelgamestore","https://www.instagram.com/crazysquirrelgamestore","https://www.shopthesquirrel.com/","","","","","Games","Mo-Fr 11:30-19:00; Sa 10:00-17:00; Su 11:30-17:00","36.8506207","-119.7750919","osm","OSM node/12588851102"
"GoBack Gaming","224 East Olive Avenue","Fresno","CA","US","93728","+15594922544","gobackgaming@yahoo.com","https://www.facebook.com/GoBackGames","","https://www.facebook.com/GoBackGames","","","","","Collectibles","","36.7574793","-119.8092113","osm","OSM node/13692209735"
"JR's Sports Collectibles","4249 West Shaw Avenue, Suite 103","Fresno","CA","US","93722","+15592773536","","https://www.facebook.com/JRSSPORTS","https://www.instagram.com/jrsports_559","http://www.shopjrsports.com/","","","","","Sports","","36.8075707","-119.8680559","osm","OSM node/13676235782"
"Legends Comics and Games","5412 North Blackstone Avenue","Fresno","CA","US","93710","+1-559-374-5020","","","","https://legendscomics-games.com/","","","","","Comics","","36.816286","-119.7899313","osm","OSM node/13239328117"
"Santiagos Collectibles","148 East Olive Avenue","Fresno","CA","US","93728","+15595129548","","https://facebook.com/mantacom","","https://www.manta.com/c/mw2y2cx/santiago-s-collectibles","","","","","Collectibles","","36.7574848","-119.8097991","osm","OSM node/13692209740"
"THE CARD BAR","6071 N FIGARDEN DR","FRESNO","CA","US","93722","(559) 304-7757","","","https://instagram.com/bulldogsportscards","www.bulldogsportscards.com","","","","","TCG","","","","directory_list",""
"RL SPORTS CARDS","645 S STATE COLLEGE BLVD UNIT #B","FULLERTON","CA","US","92831","(657) 445-2300","info@rlsportscards.com; admin@rlsportscards.com","https://facebook.com/rl.sportscards","http://instagram.com/rl.sportscards","www.RLSportsCards.com","","","","","Sports,TCG","","","","directory_list",""
"Brookhurst Hobbies","12188 Brookhurst Street","Garden Grove","CA","US","92840","+1-714-636-3580","sample@email.tst","https://www.facebook.com/BrookhurstHobbies","http://instagram.com/brookhurst_hobbies","https://brookhursthobbies.com/","","","","","Games","Mo-Th 11:00-19:00; Fr 11:00-20:00; Sa 10:00-20:00; Su 11:00-19:00","33.7859407","-117.9579975","osm","OSM node/13078823201"
"BEST VARIETY SPORTS CARDS","358 WEST FOOTHILL BLVD","GLENDORA","CA","US","91741","(626) 595-0608","","","","http://bestvarietycoinerrors.com","","","","","Sports,TCG","","","","directory_list",""
"Grass Valley Games","140 Mill Street","Grass Valley","CA","US","95945","+1-530-205-9383","icpick187@gmail.com","http://www.facebook.com/grassvalleygames","http://instagram.com/grassvalleygames","https://www.grassvalleygames.com/","","","","","Games","","39.2184037","-121.0631761","osm","OSM way/825913173"
"COAST CARDS","604 MAIN ST","HALF MOON BAY","CA","US","94019","(650) 560-8003","glide@3.4.1","https://www.facebook.com/thesfpeninsula","https://instagram.com/thesfpeninsula","https://www.thesanfranciscopeninsula.com/places-to-go/half-moon-bay/","","","","","TCG","","","","directory_list",""
"Action Comics & Games","210 North Boulder Highway","Henderson","CA","US","89015","+1-702-387-5566","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/nevada/henderson/action-comics-and-games/2887828/","","","","","Comics","","36.0418312","-114.9826943","osm","OSM way/1019621334"
"Friendly Hobbies","560 Marks Street, Suite E","Henderson","CA","US","89014","+1 702-790-2600","","https://www.facebook.com/FriendlyHobbies","https://www.instagram.com/friendlyhobbies","https://www.friendlyhobbies.com/","","","","","Hobby","","36.0617707","-115.0359526","osm","OSM node/10740248175"
"Natural Twenty Gaming","4136 West Sunset Road","Henderson","CA","US","89014","+1-702-778-6776","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/nevada/las-vegas/natural-twenty-games/5307821/","","","","","Games","","36.0714441","-115.0841381","osm","OSM node/12898494860"
"Pineapple Collectibles","55 South Gibson Road, Suite 109","Henderson","CA","US","89012","+1-702-831-1212","slick-carousel@1.8.1","https://www.facebook.com/pineapplecollectibles","https://www.instagram.com/pineapplecollectibles","https://pineapplecollectibles.com/","","","","","Collectibles","Th-Su 12:00-18:00","36.0299672","-115.0307717","osm","OSM way/1482702494"
