card_number,player,team,category,insert_name,is_rookie
SE-30,George Kittle,San Francisco 49ers,Insert,Shadow Etch,false
GG-1,Josh Allen,Buffalo Bills,Insert,Game Genies,false
GG-2,Tom Brady,New England Patriots,Insert,Game Genies,false
GG-3,Patrick Mahomes II,Kansas City Chiefs,Insert,Game Genies,false
GG-4,Lamar Jackson,Baltimore Ravens,Insert,Game Genies,false
GG-5,Joe Burrow,Cincinnati Bengals,Insert,Game Genies,false
GG-6,Justin Jefferson,Minnesota Vikings,Insert,Game Genies,false
GG-7,Ja'Marr Chase,Cincinnati Bengals,Insert,Game Genies,false
GG-8,Saquon Barkley,Philadelphia Eagles,Insert,Game Genies,false
GG-9,CeeDee Lamb,Dallas Cowboys,Insert,Game Genies,false
GG-10,Jayden Daniels,Washington Commanders,Insert,Game Genies,false
GG-11,Derrick Henry,Baltimore Ravens,Insert,Game Genies,false
GG-12,Jahmyr Gibbs,Detroit Lions,Insert,Game Genies,false
GG-13,Bo Nix,Denver Broncos,Insert,Game Genies,false
GG-14,Cam Ward,Tennessee Titans,Insert,Game Genies,true
GG-15,Ashton Jeanty,Las Vegas Raiders,Insert,Game Genies,true
GG-16,Emeka Egbuka,Tampa Bay Buccaneers,Insert,Game Genies,true
GG-17,Jaxson Dart,New York Giants,Insert,Game Genies,true
GG-18,Bijan Robinson,Atlanta Falcons,Insert,Game Genies,false
GG-19,Omarion Hampton,Los Angeles Chargers,Insert,Game Genies,true
GG-20,Travis Hunter,Jacksonville Jaguars,Insert,Game Genies,true
GG-21,Jalen Hurts,Philadelphia Eagles,Insert,Game Genies,false
GG-22,Josh Jacobs,Green Bay Packers,Insert,Game Genies,false
GG-23,Caleb Williams,Chicago Bears,Insert,Game Genies,false
GG-24,Jonathan Taylor,Indianapolis Colts,Insert,Game Genies,false
GG-25,Tetairoa McMillan,Carolina Panthers,Insert,Game Genies,true
KAI-1,Tom Brady,New England Patriots,Insert,Kaiju,false
KAI-2,Patrick Mahomes II,Kansas City Chiefs,Insert,Kaiju,false
KAI-3,Jalen Hurts,Philadelphia Eagles,Insert,Kaiju,false
KAI-4,Joe Burrow,Cincinnati Bengals,Insert,Kaiju,false
KAI-5,Caleb Williams,Chicago Bears,Insert,Kaiju,false
KAI-6,Jayden Daniels,Washington Commanders,Insert,Kaiju,false
KAI-7,Josh Allen,Buffalo Bills,Insert,Kaiju,false
KAI-8,Cam Ward,Tennessee Titans,Insert,Kaiju,true
KAI-9,Travis Hunter,Jacksonville Jaguars,Insert,Kaiju,true
KAI-10,Jaxson Dart,New York Giants,Insert,Kaiju,true
LG-1,Cam Ward,Tennessee Titans,Insert,Let's Go,true
LG-2,Lamar Jackson,Baltimore Ravens,Insert,Let's Go,false
LG-3,Josh Allen,Buffalo Bills,Insert,Let's Go,false
LG-4,Joe Burrow,Cincinnati Bengals,Insert,Let's Go,false
LG-5,Patrick Mahomes II,Kansas City Chiefs,Insert,Let's Go,false
UV-1,Jaxson Dart,New York Giants,Insert,Ultra Violet,true
UV-2,Cam Ward,Tennessee Titans,Insert,Ultra Violet,true
UV-3,Ashton Jeanty,Las Vegas Raiders,Insert,Ultra Violet,true
UV-4,Abdul Carter,New York Giants,Insert,Ultra Violet,true
UV-5,Tetairoa McMillan,Carolina Panthers,Insert,Ultra Violet,true
UV-6,Tom Brady,New England Patriots,Insert,Ultra Violet,false
UV-7,Omarion Hampton,Los Angeles Chargers,Insert,Ultra Violet,true
UV-8,Peyton Manning,Indianapolis Colts,Insert,Ultra Violet,false
UV-9,Bo Nix,Denver Broncos,Insert,Ultra Violet,false
UV-10,Drake Maye,New England Patriots,Insert,Ultra Violet,false
UV-11,Lamar Jackson,Baltimore Ravens,Insert,Ultra Violet,false
UV-12,Brock Purdy,San Francisco 49ers,Insert,Ultra Violet,false
UV-13,Justin Jefferson,Minnesota Vikings,Insert,Ultra Violet,false
UV-14,J.J. McCarthy,Minnesota Vikings,Insert,Ultra Violet,false
UV-15,Patrick Mahomes II,Kansas City Chiefs,Insert,Ultra Violet,false
UV-16,Ja'Marr Chase,Cincinnati Bengals,Insert,Ultra Violet,false
UV-17,Joe Burrow,Cincinnati Bengals,Insert,Ultra Violet,false
UV-18,Bijan Robinson,Atlanta Falcons,Insert,Ultra Violet,false
UV-19,Jayden Daniels,Washington Commanders,Insert,Ultra Violet,false
UV-20,Saquon Barkley,Philadelphia Eagles,Insert,Ultra Violet,false
LL-1,Joe Burrow,Cincinnati Bengals,Insert,Lightning Leaders,false
LL-2,Jared Goff,Detroit Lions,Insert,Lightning Leaders,false
LL-3,Baker Mayfield,Tampa Bay Buccaneers,Insert,Lightning Leaders,false
LL-4,Geno Smith,Las Vegas Raiders,Insert,Lightning Leaders,false
LL-5,Lamar Jackson,Baltimore Ravens,Insert,Lightning Leaders,false
LL-6,Bijan Robinson,Atlanta Falcons,Insert,Lightning Leaders,false
LL-7,Jonathan Taylor,Indianapolis Colts,Insert,Lightning Leaders,false
LL-8,Jahmyr Gibbs,Detroit Lions,Insert,Lightning Leaders,false
LL-9,Saquon Barkley,Philadelphia Eagles,Insert,Lightning Leaders,false
LL-10,Derrick Henry,Baltimore Ravens,Insert,Lightning Leaders,false
LL-11,Ja'Marr Chase,Cincinnati Bengals,Insert,Lightning Leaders,false
LL-12,Justin Jefferson,Minnesota Vikings,Insert,Lightning Leaders,false
LL-13,Brian Thomas Jr.,Jacksonville Jaguars,Insert,Lightning Leaders,false
LL-14,Drake London,Atlanta Falcons,Insert,Lightning Leaders,false
LL-15,Amon-Ra St. Brown,Detroit Lions,Insert,Lightning Leaders,false
LL-16,Brock Bowers,Las Vegas Raiders,Insert,Lightning Leaders,false
LL-17,Ladd McConkey,Los Angeles Chargers,Insert,Lightning Leaders,false
LL-18,Myles Garrett,Cleveland Browns,Insert,Lightning Leaders,false
LL-19,Trey Hendrickson,Cincinnati Bengals,Insert,Lightning Leaders,false
LL-20,Josh Jacobs,Green Bay Packers,Insert,Lightning Leaders,false
FF-1,Ashton Jeanty,Las Vegas Raiders,Insert,Fanatical,true
FF-2,Omarion Hampton,Los Angeles Chargers,Insert,Fanatical,true
FF-3,Tetairoa McMillan,Carolina Panthers,Insert,Fanatical,true
FF-4,Cam Ward,Tennessee Titans,Insert,Fanatical,true
FF-5,Jaxson Dart,New York Giants,Insert,Fanatical,true
FF-6,Emeka Egbuka,Tampa Bay Buccaneers,Insert,Fanatical,true
FF-7,Luther Burden III,Chicago Bears,Insert,Fanatical,true
FF-8,Tyler Warren,Indianapolis Colts,Insert,Fanatical,true
FF-9,Quinshon Judkins,Cleveland Browns,Insert,Fanatical,true
FF-10,Travis Hunter,Jacksonville Jaguars,Insert,Fanatical,true
FF-11,Bijan Robinson,Atlanta Falcons,Insert,Fanatical,false
FF-12,Ja'Marr Chase,Cincinnati Bengals,Insert,Fanatical,false
FF-13,Joe Burrow,Cincinnati Bengals,Insert,Fanatical,false
FF-14,Patrick Mahomes II,Kansas City Chiefs,Insert,Fanatical,false
FF-15,Puka Nacua,Los Angeles Rams,Insert,Fanatical,false
FF-16,Justin Herbert,Los Angeles Chargers,Insert,Fanatical,false
FF-17,Lamar Jackson,Baltimore Ravens,Insert,Fanatical,false
FF-18,Bo Nix,Denver Broncos,Insert,Fanatical,false
FF-19,Justin Jefferson,Minnesota Vikings,Insert,Fanatical,false
FF-20,Tom Brady,Tampa Bay Buccaneers,Insert,Fanatical,false
FF-21,Myles Garrett,Cleveland Browns,Insert,Fanatical,false
FF-22,Maxx Crosby,Las Vegas Raiders,Insert,Fanatical,false
FF-23,Micah Parsons,Green Bay Packers,Insert,Fanatical,false
FF-24,Aidan Hutchinson,Detroit Lions,Insert,Fanatical,false
FF-25,Malik Nabers,New York Giants,Insert,Fanatical,false
FF-26,Aaron Rodgers,Pittsburgh Steelers,Insert,Fanatical,false
FF-27,Baker Mayfield,Tampa Bay Buccaneers,Insert,Fanatical,false
FF-28,CJ Stroud,Houston Texans,Insert,Fanatical,false
FF-29,Travis Kelce,Kansas City Chiefs,Insert,Fanatical,false
FF-30,Christian McCaffrey,San Francisco 49ers,Insert,Fanatical,false
TECMO-1,Bo Jackson,Los Angeles Raiders,Insert,Tecmo,false
TECMO-2,Marcus Allen,Los Angeles Raiders,Insert,Tecmo,false
TECMO-3,Tim Brown,Los Angeles Raiders,Insert,Tecmo,false
TECMO-4,Walter Payton,Chicago Bears,Insert,Tecmo,false
TECMO-6,Phil Simms,New York Giants,Insert,Tecmo,false
TECMO-7,Joe Montana,San Francisco 49ers,Insert,Tecmo,false
TECMO-8,Roger Craig,San Francisco 49ers,Insert,Tecmo,false
TECMO-10,Dan Marino,Miami Dolphins,Insert,Tecmo,false
TECMO-11,John Elway,Denver Broncos,Insert,Tecmo,false
TECMO-12,Tony Dorsett,Denver Broncos,Insert,Tecmo,false
TECMO-13,Brian Bosworth,Seattle Seahawks,Insert,Tecmo,false
TECMO-14,Lawrence Taylor,New York Giants,Insert,Tecmo,false
TECMO-15,Randy White,Dallas Cowboys,Insert,Tecmo,false
TECMO-16,Cam Ward,Tennessee Titans,Insert,Tecmo,true
TECMO-17,Travis Hunter,Jacksonville Jaguars,Insert,Tecmo,true
TECMO-18,Ashton Jeanty,Las Vegas Raiders,Insert,Tecmo,true
TECMO-19,Jaxson Dart,New York Giants,Insert,Tecmo,true
TECMO-20,Matthew Golden,Green Bay Packers,Insert,Tecmo,true
TECMO-21,Patrick Mahomes II,Kansas City Chiefs,Insert,Tecmo,false
TECMO-22,Saquon Barkley,Philadelphia Eagles,Insert,Tecmo,false
TECMO-23,Jalen Hurts,Philadelphia Eagles,Insert,Tecmo,false
TECMO-24,Jayden Daniels,Washington Commanders,Insert,Tecmo,false
TECMO-25,Josh Allen,Buffalo Bills,Insert,Tecmo,false
BA-AB,A.J. Brown,Philadelphia Eagles,Auto,Base Autograph,false
BA-AK,Alvin Kamara,New Orleans Saints,Auto,Base Autograph,false
BA-AR,Aaron Rodgers,Pittsburgh Steelers,Auto,Base Autograph,false
BA-AS,Amon-Ra St. Brown,Detroit Lions,Auto,Base Autograph,false
BA-BB,Brock Bowers,Las Vegas Raiders,Auto,Base Autograph,false
BA-BH,Breece Hall,New York Jets,Auto,Base Autograph,false
BA-BI,Bucky Irving,Tampa Bay Buccaneers,Auto,Base Autograph,false
BA-BN,Bo Nix,Denver Broncos,Auto,Base Autograph,false
BA-BP,Brock Purdy,San Francisco 49ers,Auto,Base Autograph,false
BA-BT,Brian Thomas Jr.,Jacksonville Jaguars,Auto,Base Autograph,false
BA-BY,Bryce Young,Carolina Panthers,Auto,Base Autograph,false
BA-CB,Chase Brown,Cincinnati Bengals,Auto,Base Autograph,false
BA-CH,Chuba Hubbard,Carolina Panthers,Auto,Base Autograph,false
BA-CHE,Cameron Heyward,Pittsburgh Steelers,Auto,Base Autograph,false
BA-CL,CeeDee Lamb,Dallas Cowboys,Auto,Base Autograph,false
BA-CO,Chris Olave,New Orleans Saints,Auto,Base Autograph,false
BA-CS,CJ Stroud,Houston Texans,Auto,Base Autograph,false
BA-CSU,Courtland Sutton,Denver Broncos,Auto,Base Autograph,false
BA-CT,Cedric Tillman,Cleveland Browns,Auto,Base Autograph,false
BA-CW,Caleb Williams,Chicago Bears,Auto,Base Autograph,false
BA-DA,De'Von Achane,Miami Dolphins,Auto,Base Autograph,false
BA-DAA,Davante Adams,Los Angeles Rams,Auto,Base Autograph,false
BA-DH,Derrick Henry,Baltimore Ravens,Auto,Base Autograph,false
BA-DL,Drake London,Atlanta Falcons,Auto,Base Autograph,false
BA-DMA,Drake Maye,New England Patriots,Auto,Base Autograph,false
BA-DP,Dak Prescott,Dallas Cowboys,Auto,Base Autograph,false
BA-DSJ,Derek Stingley Jr.,Houston Texans,Auto,Base Autograph,false
BA-DSW,D'Andre Swift,Chicago Bears,Auto,Base Autograph,false
BA-GK,George Kittle,San Francisco 49ers,Auto,Base Autograph,false
BA-GP,George Pickens,Dallas Cowboys,Auto,Base Autograph,false
BA-GS,Geno Smith,Las Vegas Raiders,Auto,Base Autograph,false
BA-GW,Garrett Wilson,New York Jets,Auto,Base Autograph,false
BA-JA,Jordan Addison,Minnesota Vikings,Auto,Base Autograph,false
BA-JAC,James Cook,Buffalo Bills,Auto,Base Autograph,false
BA-JAL,Josh Allen,Buffalo Bills,Auto,Base Autograph,false
BA-JAWI,Javonte Williams,Dallas Cowboys,Auto,Base Autograph,false
BA-JB,Joe Burrow,Cincinnati Bengals,Auto,Base Autograph,false
BA-JD,Jayden Daniels,Washington Commanders,Auto,Base Autograph,false
BA-JG,Jahmyr Gibbs,Detroit Lions,Auto,Base Autograph,false
BA-JGO,Jared Goff,Detroit Lions,Auto,Base Autograph,false
BA-JH,Jalen Hurts,Philadelphia Eagles,Auto,Base Autograph,false
BA-JJ,Justin Jefferson,Minnesota Vikings,Auto,Base Autograph,false
BA-JJA,Josh Jacobs,Green Bay Packers,Auto,Base Autograph,false
BA-JJE,Jerry Jeudy,Cleveland Browns,Auto,Base Autograph,false
BA-JKD,J.K. Dobbins,Denver Broncos,Auto,Base Autograph,false
BA-JM,J.J. McCarthy,Minnesota Vikings,Auto,Base Autograph,false
BA-JSN,Jaxon Smith-Njigba,Seattle Seahawks,Auto,Base Autograph,false
BA-JT,Jonathan Taylor,Indianapolis Colts,Auto,Base Autograph,false
BA-JW,Jaylen Waddle,Miami Dolphins,Auto,Base Autograph,false
BA-KC,Keon Coleman,Buffalo Bills,Auto,Base Autograph,false
BA-KW,Kenneth Walker III,Seattle Seahawks,Auto,Base Autograph,false
BA-LM,Ladd McConkey,Los Angeles Chargers,Auto,Base Autograph,false
BA-MC,Maxx Crosby,Las Vegas Raiders,Auto,Base Autograph,false
BA-ME,Mike Evans,Tampa Bay Buccaneers,Auto,Base Autograph,false
BA-MG,Myles Garrett,Cleveland Browns,Auto,Base Autograph,false
BA-MH,Marvin Harrison Jr.,Arizona Cardinals,Auto,Base Autograph,false
BA-MN,Malik Nabers,New York Giants,Auto,Base Autograph,false
BA-MP,Michael Penix Jr.,Atlanta Falcons,Auto,Base Autograph,false
BA-MS,Matthew Stafford,Los Angeles Rams,Auto,Base Autograph,false
BA-MSW,Montez Sweat,Chicago Bears,Auto,Base Autograph,false
BA-NC,Nico Collins,Houston Texans,Auto,Base Autograph,false
BA-PN,Puka Nacua,Los Angeles Rams,Auto,Base Autograph,false
BA-RO,Rome Odunze,Chicago Bears,Auto,Base Autograph,false
BA-SB,Saquon Barkley,Philadelphia Eagles,Auto,Base Autograph,false
BA-SD,Sam Darnold,Seattle Seahawks,Auto,Base Autograph,false
BA-SG,Sauce Gardner,Indianapolis Colts,Auto,Base Autograph,false
BA-TE,Travis Etienne Jr.,Jacksonville Jaguars,Auto,Base Autograph,false
BA-TRB,Trey Benson,Arizona Cardinals,Auto,Base Autograph,false
BA-TT,Tyrone Tracy Jr.,New York Giants,Auto,Base Autograph,false
BA-TTA,Tua Tagovailoa,Miami Dolphins,Auto,Base Autograph,false
BA-XW,Xavier Worthy,Kansas City Chiefs,Auto,Base Autograph,false
RA-AC,Abdul Carter,New York Giants,Auto,Rookie Autograph,true
RA-AJ,Ashton Jeanty,Las Vegas Raiders,Auto,Rookie Autograph,true
RA-AW,Antwane Wells Jr.,New York Giants,Auto,Rookie Autograph,true
RA-BCO,Brady Cook,New York Jets,Auto,Rookie Autograph,true
RA-BM,Benjamin Morrison,Tampa Bay Buccaneers,Auto,Rookie Autograph,true
RA-BS,Brashard Smith,Kansas City Chiefs,Auto,Rookie Autograph,true
RA-BT,Bhayshul Tuten,Jacksonville Jaguars,Auto,Rookie Autograph,true
RA-CL,Colston Loveland,Chicago Bears,Auto,Rookie Autograph,true
RA-CS,Cam Skattebo,New York Giants,Auto,Rookie Autograph,true
RA-CWA,Cam Ward,Tennessee Titans,Auto,Rookie Autograph,true
RA-DB,Denzel Burke,Arizona Cardinals,Auto,Rookie Autograph,true
RA-DE,Donovan Edwards,New York Jets,Auto,Rookie Autograph,true
RA-DG,DJ Giddens,Indianapolis Colts,Auto,Rookie Autograph,true
RA-DGA,Dillon Gabriel,Cleveland Browns,Auto,Rookie Autograph,true
RA-DH,Derrick Harmon,Pittsburgh Steelers,Auto,Rookie Autograph,true
RA-DN,Devin Neal,New Orleans Saints,Auto,Rookie Autograph,true
RA-DP,Darien Porter,Las Vegas Raiders,Auto,Rookie Autograph,true
RA-DS,Danny Stutsman,New Orleans Saints,Auto,Rookie Autograph,true
RA-DSA,Dylan Sampson,Cleveland Browns,Auto,Rookie Autograph,true
RA-DTH,Dont'e Thornton Jr.,Las Vegas Raiders,Auto,Rookie Autograph,true
RA-DW,Deone Walker,Buffalo Bills,Auto,Rookie Autograph,true
RA-EA,Elijah Arroyo,Seattle Seahawks,Auto,Rookie Autograph,true
RA-EAY,Elic Ayomanor,Tennessee Titans,Auto,Rookie Autograph,true
RA-EE,Emeka Egbuka,Tampa Bay Buccaneers,Auto,Rookie Autograph,true
RA-EJ,Emery Jones Jr.,Baltimore Ravens,Auto,Rookie Autograph,true
RA-GH,Gunnar Helm,Tennessee Titans,Auto,Rookie Autograph,true
RA-HF,Harold Fannin Jr.,Cleveland Browns,Auto,Rookie Autograph,true
RA-IBO,Isaiah Bond,Cleveland Browns,Auto,Rookie Autograph,true
RA-ITS,Isaac TeSlaa,Detroit Lions,Auto,Rookie Autograph,true
RA-JB,Jahdae Barron,Denver Broncos,Auto,Rookie Autograph,true
RA-JBE,Jack Bech,Las Vegas Raiders,Auto,Rookie Autograph,true
RA-JC,Jihaad Campbell,Philadelphia Eagles,Auto,Rookie Autograph,true
RA-JCM,Jacory Croskey-Merritt,Washington Commanders,Auto,Rookie Autograph,true
RA-JD,Jaxson Dart,New York Giants,Auto,Rookie Autograph,true
RA-JH,Jackson Hawes,Buffalo Bills,Auto,Rookie Autograph,true
RA-JHI,Jayden Higgins,Houston Texans,Auto,Rookie Autograph,true
RA-JJ,Jordan James,San Francisco 49ers,Auto,Rookie Autograph,true
RA-JR,Jaylen Reed,Houston Texans,Auto,Rookie Autograph,true
RA-JRO,Jalen Royals,Kansas City Chiefs,Auto,Rookie Autograph,true
RA-JS,Jonah Savaiinaea,Miami Dolphins,Auto,Rookie Autograph,true
RA-JSA,Jack Sawyer,Pittsburgh Steelers,Auto,Rookie Autograph,true
RA-JT,JT Tuimoloau,Indianapolis Colts,Auto,Rookie Autograph,true
RA-JW,Jalon Walker,Atlanta Falcons,Auto,Rookie Autograph,true
RA-KB,Kelvin Banks Jr.,New Orleans Saints,Auto,Rookie Autograph,true
RA-KJ,Kaleb Johnson,Pittsburgh Steelers,Auto,Rookie Autograph,true
RA-KMU,Kalel Mullings,Tennessee Titans,Auto,Rookie Autograph,true
RA-KP,Kaden Prather,Buffalo Bills,Auto,Rookie Autograph,true
RA-KW,Kevin Winston Jr.,Tennessee Titans,Auto,Rookie Autograph,true
RA-KYM,Kyle Monangai,Chicago Bears,Auto,Rookie Autograph,true
RA-LB,Luther Burden III,Chicago Bears,Auto,Rookie Autograph,true
RA-LEA,LeQuint Allen,Jacksonville Jaguars,Auto,Rookie Autograph,true
RA-LJ,Landon Jackson,Buffalo Bills,Auto,Rookie Autograph,true
RA-MG,Mike Green,Baltimore Ravens,Auto,Rookie Autograph,true
RA-MGO,Matthew Golden,Green Bay Packers,Auto,Rookie Autograph,true
RA-MGR,Mason Graham,Cleveland Browns,Auto,Rookie Autograph,true
RA-MS,Malaki Starks,Baltimore Ravens,Auto,Rookie Autograph,true
RA-MT,Mason Taylor,New York Jets,Auto,Rookie Autograph,true
RA-MW,Mykel Williams,San Francisco 49ers,Auto,Rookie Autograph,true
RA-NE,Nick Emmanwori,Seattle Seahawks,Auto,Rookie Autograph,true
RA-NS,Nic Scourton,Carolina Panthers,Auto,Rookie Autograph,true
RA-OG,Ollie Gordon II,Miami Dolphins,Auto,Rookie Autograph,true
RA-OH,Omarion Hampton,Los Angeles Chargers,Auto,Rookie Autograph,true
RA-PM,Phil Mafah,Dallas Cowboys,Auto,Rookie Autograph,true
RA-PU,Princely Umanmielen,Carolina Panthers,Auto,Rookie Autograph,true
RA-QJ,Quinshon Judkins,Cleveland Browns,Auto,Rookie Autograph,true
RA-QR,Quincy Riley,New Orleans Saints,Auto,Rookie Autograph,true
RA-RH,RJ Harvey,Denver Broncos,Auto,Rookie Autograph,true
RA-RL,Riley Leonard,Indianapolis Colts,Auto,Rookie Autograph,true
RA-SC,Sebastian Castro,Pittsburgh Steelers,Auto,Rookie Autograph,true
RA-SH,Seth Henigan,Jacksonville Jaguars,Auto,Rookie Autograph,true
RA-SR,Shavon Revel Jr.,Dallas Cowboys,Auto,Rookie Autograph,true
RA-SS,Shemar Stewart,Cincinnati Bengals,Auto,Rookie Autograph,true
RA-SSA,Shedeur Sanders,Cleveland Browns,Auto,Rookie Autograph,true
RA-SW,Savion Williams,Green Bay Packers,Auto,Rookie Autograph,true
RA-TA,Trey Amos,Washington Commanders,Auto,Rookie Autograph,true
RA-TB,Tyler Booker,Dallas Cowboys,Auto,Rookie Autograph,true
RA-TF,Tai Felton,Minnesota Vikings,Auto,Rookie Autograph,true
RA-TFE,Terrance Ferguson,Los Angeles Rams,Auto,Rookie Autograph,true
RA-TH,Tre Harris III,Los Angeles Chargers,Auto,Rookie Autograph,true
RA-THE,TreVeyon Henderson,New England Patriots,Auto,Rookie Autograph,true
RA-THU,Travis Hunter,Jacksonville Jaguars,Auto,Rookie Autograph,true
RA-TJ,Tez Johnson,Tampa Bay Buccaneers,Auto,Rookie Autograph,true
RA-TM,Tetairoa McMillan,Carolina Panthers,Auto,Rookie Autograph,true
RA-TR,Tate Ratledge,Detroit Lions,Auto,Rookie Autograph,true
RA-TRHU,Travis Hunter,Jacksonville Jaguars,Auto,Rookie Autograph,true
RA-TW,Tyleik Williams,Detroit Lions,Auto,Rookie Autograph,true
RA-TWA,Tyler Warren,Indianapolis Colts,Auto,Rookie Autograph,true
RA-TYS,Tyler Shough,New Orleans Saints,Auto,Rookie Autograph,true
RA-WC,Will Campbell,New England Patriots,Auto,Rookie Autograph,true
RA-WH,Will Howard,Pittsburgh Steelers,Auto,Rookie Autograph,true
RA-WJ,Will Johnson,Arizona Cardinals,Auto,Rookie Autograph,true
RA-WMA,Woody Marks,Houston Texans,Auto,Rookie Autograph,true
RA-WN,Walter Nolen,Arizona Cardinals,Auto,Rookie Autograph,true
RA-XW,Xavier Watts,Atlanta Falcons,Auto,Rookie Autograph,true
1990-AK,Alvin Kamara,New Orleans Saints,Auto,1990 Topps Football Autographs,false
1990-BN,Bo Nix,Denver Broncos,Auto,1990 Topps Football Autographs,false
1990-CB,Chase Brown,Cincinnati Bengals,Auto,1990 Topps Football Autographs,false
1990-CD,Cooper DeJean,Philadelphia Eagles,Auto,1990 Topps Football Autographs,false
1990-CL,Colston Loveland,Chicago Bears,Auto,1990 Topps Football Autographs,true
1990-CW,Cam Ward,Tennessee Titans,Auto,1990 Topps Football Autographs,true
1990-DG,Dillon Gabriel,Cleveland Browns,Auto,1990 Topps Football Autographs,true
1990-DMA,Drake Maye,New England Patriots,Auto,1990 Topps Football Autographs,false
1990-DP,Dak Prescott,Dallas Cowboys,Auto,1990 Topps Football Autographs,false
1990-EE,Emeka Egbuka,Tampa Bay Buccaneers,Auto,1990 Topps Football Autographs,true
1990-GK,George Kittle,San Francisco 49ers,Auto,1990 Topps Football Autographs,false
1990-JA,Jordan Addison,Minnesota Vikings,Auto,1990 Topps Football Autographs,false
1990-JD,Jaxson Dart,New York Giants,Auto,1990 Topps Football Autographs,true
1990-JDA,Jayden Daniels,Washington Commanders,Auto,1990 Topps Football Autographs,false
1990-JH,Jayden Higgins,Houston Texans,Auto,1990 Topps Football Autographs,true
1990-JJ,Josh Jacobs,Green Bay Packers,Auto,1990 Topps Football Autographs,false
1990-JR,Jalen Royals,Kansas City Chiefs,Auto,1990 Topps Football Autographs,true
1990-JW,Jaylen Waddle,Miami Dolphins,Auto,1990 Topps Football Autographs,false
1990-KC,Keon Coleman,Buffalo Bills,Auto,1990 Topps Football Autographs,false
1990-LB,Luther Burden III,Chicago Bears,Auto,1990 Topps Football Autographs,true
1990-LM,Ladd McConkey,Los Angeles Chargers,Auto,1990 Topps Football Autographs,false
1990-MG,Matthew Golden,Green Bay Packers,Auto,1990 Topps Football Autographs,true
1990-MH,Marvin Harrison Jr.,Arizona Cardinals,Auto,1990 Topps Football Autographs,false
1990-MN,Malik Nabers,New York Giants,Auto,1990 Topps Football Autographs,false
1990-MT,Mason Taylor,New York Jets,Auto,1990 Topps Football Autographs,true
1990-NC,Nico Collins,Houston Texans,Auto,1990 Topps Football Autographs,false
1990-OH,Omarion Hampton,Los Angeles Chargers,Auto,1990 Topps Football Autographs,true
1990-PN,Puka Nacua,Los Angeles Rams,Auto,1990 Topps Football Autographs,false
1990-SW,Savion Williams,Green Bay Packers,Auto,1990 Topps Football Autographs,true
1990-THE,TreVeyon Henderson,New England Patriots,Auto,1990 Topps Football Autographs,true
1990-TMB,Trey McBride,Arizona Cardinals,Auto,1990 Topps Football Autographs,false
1990-TS,Tyler Shough,New Orleans Saints,Auto,1990 Topps Football Autographs,true
1990-TW,Tyler Warren,Indianapolis Colts,Auto,1990 Topps Football Autographs,true
1990-WH,Will Howard,Pittsburgh Steelers,Auto,1990 Topps Football Autographs,true
1990-XW,Xavier Worthy,Kansas City Chiefs,Auto,1990 Topps Football Autographs,false
DA-AK,Josh Allen,Buffalo Bills,Auto,Dual Autographs,false
DA-AK,Jim Kelly,Buffalo Bills,Auto,Dual Autographs,false
DA-BJ,Quinshon Judkins,Cleveland Browns,Auto,Dual Autographs,true
DA-BJ,Isaiah Bond,Cleveland Browns,Auto,Dual Autographs,true
DA-BW,Brock Bowers,Las Vegas Raiders,Auto,Dual Autographs,false
DA-BW,Tyler Warren,Indianapolis Colts,Auto,Dual Autographs,true
DA-FB,Kaleb Johnson,Pittsburgh Steelers,Auto,Dual Autographs,false
DA-FB,Jerome Bettis,Pittsburgh Steelers,Auto,Dual Autographs,false
DA-GE,Emeka Egbuka,Tampa Bay Buccaneers,Auto,Dual Autographs,true
DA-GE,Matthew Golden,Green Bay Packers,Auto,Dual Autographs,true
DA-HB,Pat Bryant,Denver Broncos,Auto,Dual Autographs,true
DA-HB,RJ Harvey,Denver Broncos,Auto,Dual Autographs,true
DA-HH,Tre Harris III,Los Angeles Chargers,Auto,Dual Autographs,true
DA-HH,Omarion Hampton,Los Angeles Chargers,Auto,Dual Autographs,true
DA-HMA,Drake Maye,New England Patriots,Auto,Dual Autographs,false
DA-HMA,Treveyon Henderson,New England Patriots,Auto,Dual Autographs,false
DA-IE,Bucky Irving,Tampa Bay Buccaneers,Auto,Dual Autographs,false
DA-IE,Emeka Egbuka,Tampa Bay Buccaneers,Auto,Dual Autographs,true
DA-JS,Ashton Jeanty,Las Vegas Raiders,Auto,Dual Autographs,true
DA-JS,Cam Skattebo,New York Giants,Auto,Dual Autographs,true
DA-LP,CeeDee Lamb,Dallas Cowboys,Auto,Dual Autographs,false
DA-LP,George Pickens,Dallas Cowboys,Auto,Dual Autographs,false
DA-NA,Davante Adams,Los Angeles Rams,Auto,Dual Autographs,false
DA-NA,Puka Nacua,Los Angeles Rams,Auto,Dual Autographs,false
DA-SD,Cam Skattebo,New York Giants,Auto,Dual Autographs,true
DA-SD,Jaxson Dart,New York Giants,Auto,Dual Autographs,true
FSA-BB,Brock Bowers,Las Vegas Raiders,Auto,Future Stars Autographs,false
FSA-BI,Bucky Irving,Tampa Bay Buccaneers,Auto,Future Stars Autographs,false
FSA-BN,Bo Nix,Denver Broncos,Auto,Future Stars Autographs,false
FSA-BY,Bryce Young,Carolina Panthers,Auto,Future Stars Autographs,false
